timestamp,command,Up,Down,Right,Left,Select,Start,Y,B,X,A,L,R
1746310665.1451826,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.1631846,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.1811852,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.1991882,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.2171829,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.2351851,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.433194,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.451213,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.4692025,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.487185,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.5051794,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.523208,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.8111844,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.8291807,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.8471806,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.865203,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.8831966,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.9012103,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.9191823,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.9371817,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310665.9551804,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.351185,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.3691804,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.387181,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.405184,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.4231846,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.4411876,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.4591808,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.4771802,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.4951794,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310666.8012128,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.8191876,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.8371837,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.8552082,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.8732047,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.8912094,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.9092076,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.927187,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.9451852,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.963185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310666.9811842,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.1621838,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.180181,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.198178,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.216184,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.2341833,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.252181,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.2701876,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.288185,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.306187,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.324185,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.4861832,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.504186,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.522185,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.5401857,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.5581791,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.5761807,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.5941794,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310667.7021875,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.7202055,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.7382095,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.7562065,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.7741814,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.792179,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.8102045,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.828203,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.846184,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.8642063,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.8822098,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310667.936179,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310667.9541829,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310667.97218,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310667.9901829,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.0082054,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.0261805,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.0441992,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.062186,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.134186,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.15218,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.1701827,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.1881833,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.206184,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.224182,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.242186,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.2601798,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.2781844,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.530185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.5481856,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.566187,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.584188,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.6021817,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.620179,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.6381793,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310668.854181,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.8721793,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.8901794,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.9081783,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.9261775,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.9441838,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.9622047,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.980182,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310668.9981835,">,<",False,False,True,True,False,False,False,False,False,False,False,False
1746310669.016183,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.034184,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.0521877,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.0701833,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.0881803,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.1061826,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.124183,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.1421828,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.196181,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.2152123,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.2331817,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.251189,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.2691786,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.28718,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.323203,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.341203,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.3591838,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.4307303,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.4487214,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.5207293,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.53873,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.6107314,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.628729,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.646705,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.7547271,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.7727053,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.790706,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.80871,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.8447046,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.8627095,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.8807294,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310669.93472,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.9527044,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.9707072,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310669.988706,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310670.0067291,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310670.0247068,">,<",False,False,True,True,False,False,False,False,False,False,False,False
1746310670.0427296,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.0607295,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.0787294,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.1327052,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310670.1507318,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310670.1687307,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310670.1867056,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310670.6727293,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.6907067,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.7087312,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.7267292,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.7447312,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.762705,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.7807312,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.7987084,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.8167076,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.834734,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310670.9607034,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310670.9787085,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310670.996709,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.014707,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.032711,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.0507078,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.0687034,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310671.086702,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310671.1047034,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310671.1227088,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310671.2307148,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310671.2487414,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310671.26671,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310671.2847288,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310671.3027298,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.320711,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.3387306,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.3567293,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.3747296,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310671.3927083,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310671.41073,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310671.4287028,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310671.4827328,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.500705,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.518704,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.5367022,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.5547085,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.5727274,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.5907288,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.6087267,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.6267283,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.6447291,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.6627305,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.6807308,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.698746,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.7167077,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.7347414,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.75273,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.77073,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.7887294,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.8067305,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.8247297,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.8427317,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.8607032,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.878708,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.8967097,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.9147046,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.9327085,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310671.9507072,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310671.9687057,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310671.9867046,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.0047064,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.0227275,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.0407274,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.058727,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.0767117,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.094704,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.1127286,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.1307056,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.148711,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.1667063,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.1847043,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.2027054,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.220704,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310672.238705,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310672.2567055,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.2747035,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.2927058,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.3107033,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.3287494,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.346708,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.364704,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.3827083,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.4007092,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.4187105,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.436705,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.4547298,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310672.4727302,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310672.490729,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.5087316,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.5267296,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.5447063,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.5627303,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.5807266,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.5987058,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.6167064,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.6347282,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.6527274,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.670727,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.6887293,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310672.706712,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310672.724709,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310672.7427297,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.7607296,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.7787025,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.7967312,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.8147058,">,punch1,punch2",False,False,True,False,False,False,False,False,True,True,False,False
1746310672.8327053,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.8507044,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.8687265,">,punch2",False,False,True,False,False,False,False,False,True,False,False,False
1746310672.886726,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.9047058,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.922706,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.940704,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310672.9587052,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310672.9767077,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310672.9947276,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.0127034,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.0307026,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.0487108,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.0667295,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.08473,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.102706,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.2107291,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.2287304,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.2467086,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.2647417,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.2827115,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.3007033,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.318711,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.3367093,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.35571,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.3737311,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.3917296,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.4457295,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.4637303,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.4817152,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.499711,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.5177326,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.5357084,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.5537336,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.5717034,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.5897048,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.6077297,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.6257472,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.6437304,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.6617055,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.6797311,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.6977117,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.7157073,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.7517028,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.7697034,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.7877069,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.805728,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310673.8237047,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.841706,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.8597302,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.87773,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.8957098,"punch1,punch2",False,False,False,False,False,False,False,False,True,True,False,False
1746310673.913711,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310673.9317195,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310674.0217052,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.0397086,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.0577116,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.075716,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.0937047,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.1117148,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.1297112,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.147707,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.2567031,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.2747097,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.2927046,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.3107078,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.3287053,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.3467302,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.4367063,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.454705,punch1,False,False,False,False,False,False,False,False,False,True,False,False
1746310674.4727087,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310674.49073,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310674.50873,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310674.526748,">,punch1",False,False,True,False,False,False,False,False,False,True,False,False
1746310674.5447302,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.5627291,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.580738,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.598706,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.6167326,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.6347296,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.6527338,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.6707304,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310674.6887295,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.7067337,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.7247024,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.7427049,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.760705,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.7787266,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.7967267,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.814741,">,kick1",False,False,True,False,False,False,False,True,False,False,False,False
1746310674.832706,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.2647123,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.282729,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.3007042,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.3187065,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.3367298,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.354731,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.3727086,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.390735,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.4087298,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.426731,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.444729,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.4627304,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.480705,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.4987326,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.5167036,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.5347292,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.5527046,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.570712,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.58873,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.6067293,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310675.6247296,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310676.3637433,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310676.3817332,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310676.399734,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310676.417704,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310676.4357045,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310676.4537306,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310676.4717026,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310676.489727,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310680.5621643,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.5801785,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.598163,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.616192,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.6341882,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.6521657,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.670189,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.6881893,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.7061665,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.724163,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310680.742162,>,False,False,True,False,False,False,False,False,False,False,False,False
